stratum_id,lon,lat
14,-72.630555348437,39.400813183957
14,-72.6246043152732,39.4057971176884
14,-72.6222239375445,39.4077359635397
14,-72.6198433725282,39.4090277531951
14,-72.6091389589457,39.4159497164819
14,-72.6019978312504,39.4222240980973
14,-72.5972369028529,39.426743179042
14,-72.5889128696506,39.4319132435946
14,-72.5829618416113,39.4372641812457
14,-72.5758205284468,39.4429839240133
14,-72.57106735479,39.4473204066363
14,-72.5651161408705,39.4521152832834
14,-72.5496509868487,39.4639209409338
14,-72.5448900667938,39.4690859748384
14,-72.5401293120795,39.4728661170937
14,-72.5341782895076,39.4785806693724
14,-72.5270445435669,39.483375612337
14,-72.5222836048523,39.486790463142
14,-72.5139521849004,39.4925038666509
14,-72.5056281687726,39.4989591045041
14,-72.5020575163363,39.5018164754802
14,-72.4961064691628,39.5049487241446
14,-72.4901554579533,39.5110317073386
14,-72.4854021143816,39.515732741632
14,-72.4818314791267,39.519970771601
14,-72.4758804655785,39.5258669255428
14,-72.4711195757974,39.5328710167373
14,-72.4675489594387,39.5385828228807
14,-72.4651762075438,39.5442003064797
14,-72.4627958670344,39.5488096986662
14,-72.4627959271398,39.553505902424
14,-72.4627959896141,39.5583872017534
14,-72.4616057609509,39.563174341055
14,-72.4616058187297,39.5676886412776
14,-72.4616058964864,39.573763827531
14,-72.4627962052808,39.5752378682166
14,-72.4639863866908,39.5808523464015
14,-72.4651767449501,39.5861917049769
14,-72.4663670855693,39.590152967466
14,-72.4663671338325,39.5939242208604
14,-72.4675497160047,39.5977019608305
14,-72.4711204819256,39.603682951385
14,-72.4735011171201,39.6080093016157
14,-72.4746912855001,39.6126077083109
14,-72.477071918335,39.6167504703083
14,-72.478262090269,39.6216272761214
14,-72.4806425473944,39.6261354976869
14,-72.4830231778325,39.6300922213861
14,-72.4842133156002,39.6322992292517
14,-72.4854036490396,39.6357022138703
14,-72.4877841061624,39.6402117423428
14,-72.4889744490082,39.6443506119675
14,-72.4913473209764,39.648123343084
14,-72.4925376543932,39.6515255429284
14,-72.4937279807297,39.6543743364611
14,-72.4949181196702,39.6566742540893
14,-72.4972987324185,39.6592506910208
14,-72.4972987641683,39.6617333561059
14,-72.4984888995351,39.663754214928
14,-72.4984889218978,39.6655029049417
14,-72.4972988288623,39.6667920934889
14,-72.4949182972765,39.6705613771021
14,-72.4949183101976,39.6715716859901
14,-72.4925379248741,39.6726734272901
14,-72.4901575431177,39.674053922088
14,-72.4877845390505,39.6740539306854
14,-72.4865944342382,39.6744219112665
14,-72.4842138591872,39.6747921243233
14,-72.4806431675134,39.6746070352903
14,-72.4770726597518,39.674698484196
14,-72.4746920752568,39.6743305180405
14,-72.471121381242,39.6739625542234
14,-72.4687409770915,39.6735923539407
14,-72.4663681487175,39.6732266120174
14,-72.465177841213,39.6718505740181
14,-72.4627974229593,39.6703786105344
14,-72.4616071095141,39.6685386052523
14,-72.4592266854032,39.6666093386648
14,-72.4568462718241,39.6655030563306
14,-72.4544656779261,39.6644012171081
14,-72.452085271425,39.6638480646901
14,-72.4497048696349,39.6636629418321
14,-72.4425710667202,39.6636629677857
14,-72.4378100957606,39.6643075974962
14,-72.4354296987119,39.664492735927
14,-72.4318590141091,39.6648607764928
14,-72.4294786182324,39.6651373621496
14,-72.4282883283357,39.6651373664775
14,-72.4247252123684,39.6649522514038
14,-72.4211545207094,39.6647693663268
14,-72.416393726586,39.6651374097258
14,-72.4128230407855,39.6654117681407
14,-72.4080620615735,39.6654117854495
14,-72.4044913675701,39.6650460042821
14,-72.403308648648,39.6646757515422
14,-72.3997379498975,39.663939705439
14,-72.3985478309687,39.6632058732954
14,-72.3961672323035,39.6617337243183
14,-72.3937868104931,39.6599871777
14,-72.3925966726593,39.6577788300538
14,-72.3902160657499,39.6556641077523
14,-72.3890259350034,39.6540088657634
14,-72.3878356203629,39.6520791861461
14,-72.3866451854077,39.6407654654653
14,-72.3878354375519,39.6378201506472
14,-72.3878354033654,39.6351536431285
14,-72.3902157497093,39.6310119745469
14,-72.3914059806264,39.6264103286804
14,-72.3914059618009,39.6249418446912
14,-72.3914059299283,39.6224556162904
14,-72.3914059004294,39.6201545472966
14,-72.3914058791987,39.6184984440957
14,-72.3914058426304,39.6156459247122
14,-72.3902154972586,39.6113200515696
14,-72.3914057246743,39.6064447378032
14,-72.3914056951971,39.6041453646811
14,-72.3902153733959,39.6016583876653
14,-72.3890252355154,39.5994481624768
14,-72.389025219,39.5981599453418
14,-72.3878348995682,39.5958580666616
14,-72.3854544682675,39.5933752597038
14,-72.3842717351996,39.5919038408189
14,-72.3818913073561,39.5896910734308
14,-72.3795107027422,39.5877595897158
14,-72.3771302890945,39.5866542691927
14,-72.3735595902459,39.5859173864153
14,-72.3699888937728,39.5853658390269
14,-72.3676084896006,39.5849996270192
14,-72.3652280877195,39.5848120586186
14,-72.3604746900449,39.5852743196757
14,-72.3580942929192,39.5854574385873
14,-72.3545236105967,39.5860090120217
14,-72.3509529342352,39.5870250454723
14,-72.3473822684204,39.5888627888471
14,-72.3438116085406,39.5911626866746
14,-72.3402485338987,39.5942037882515
14,-72.3366778882414,39.5976109109275
14,-72.3342975206437,39.6000935824496
14,-72.333107250814,39.6016586005935
14,-72.3319171625629,39.6033173466817
14,-72.3283465299002,39.6077352664757
14,-72.3259660126304,39.6126082604603
14,-72.3247759445013,39.615833664941
14,-72.324775985825,39.6190522176445
