"DATE","day_of_year","year","season","Net_Depth","Station","source","CI","CSI","DW","Cfin_CI_m2","Cfin_CII_m2","Cfin_CIII_m2","Cfin_CIV_m2","Cfin_CV_m2","Cfin_F_m2","Cfin_M_m2","reference_prediction_CI","reference_difference_CI","reference_prediction_DW","reference_difference_DW"
2008-04-15,106,2008,"spring",103,"DMC-2","UBER",0,NA,0.764240404016559,0,0,0,0,0,0,0,14976.212103998,-14976.212103998,1.63088104033342,-0.866640636316857
2008-04-15,106,2008,"spring",103,"DMC-2","UBER",NA,NA,0.830696091322344,NA,NA,NA,NA,NA,NA,NA,14976.212103998,NA,1.63088104033342,-0.800184949011072
2008-05-07,128,2008,"spring",105,"DMC-2","UBER",NA,NA,2.38080974087705,NA,NA,NA,NA,NA,NA,NA,24827.2661156683,NA,2.92579345381997,-0.544983712942923
2008-05-07,128,2008,"spring",105,"DMC-2","UBER",6639.708440693,2.05263157894737,2.82661873618073,11951.4751932474,6639.70844069299,2655.8833762772,2655.8833762772,0,1327.9416881386,0,24827.2661156683,-18187.5576749753,2.92579345381997,-0.0991747176392432
2008-05-21,142,2008,"spring",108,"DMC-2","UBER",NA,NA,3.33934578868564,NA,NA,NA,NA,NA,NA,NA,30405.6198574517,NA,4.10081638332295,-0.761470594637314
2008-05-21,142,2008,"spring",108,"DMC-2","UBER",47745.539787165,3.5959595959596,3.47197228809445,1136.79856636107,7389.19068134697,16483.5792122356,21030.7734776798,8525.98924770805,568.399283180536,1136.79856636107,30405.6198574517,17339.9199297133,4.10081638332295,-0.628844095228504
2008-05-30,151,2008,"summer",105,"DMC-2","UBER",59947.0819216853,3.38775510204082,4.79007537507136,6070.59057434788,8347.06203972833,28835.3052281524,13658.8287922827,16694.1240794567,0,758.823821793485,32595.5018826563,27351.580039029,4.88144114444853,-0.0913657693771706
2008-05-30,151,2008,"summer",105,"DMC-2","UBER",NA,NA,5.33547999698544,NA,NA,NA,NA,NA,NA,NA,32595.5018826563,NA,4.88144114444853,0.45403885253691
2008-06-17,169,2008,"summer",108,"DMC-2","UBER",9946.98745565939,3.8,6.16713222250882,4262.99462385402,0,0,0,9946.98745565939,0,0,33159.3110730719,-23212.3236174125,5.89235394692368,0.274778275585144
2008-06-17,169,2008,"summer",108,"DMC-2","UBER",NA,NA,6.50343513172396,NA,NA,NA,NA,NA,NA,NA,33159.3110730719,NA,5.89235394692368,0.611081184800284
2008-07-02,184,2008,"summer",105,"DMC-2","UBER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31034.5678114367,NA,5.7055886381587,NA
2008-07-02,184,2008,"summer",105,"DMC-2","UBER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31034.5678114367,NA,5.7055886381587,NA
2008-07-08,190,2008,"summer",105,"DMC-2","UBER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29888.2977244081,NA,5.53573611375979,NA
2008-07-08,190,2008,"summer",105,"DMC-2","UBER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29888.2977244081,NA,5.53573611375979,NA
2008-07-15,197,2008,"summer",105,"DMC-2","UBER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28522.6135358894,NA,5.4061438117441,NA
2008-07-15,197,2008,"summer",105,"DMC-2","UBER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28522.6135358894,NA,5.4061438117441,NA
2008-07-16,198,2008,"summer",105,"DMC-2","UBER",0,NA,3.26294243371198,0,0,0,0,0,0,0,28331.7651784895,-28331.7651784895,5.39785947927805,-2.13491704556607
2008-07-16,198,2008,"summer",105,"DMC-2","UBER",0,NA,3.26294243371198,0,0,0,0,0,0,0,28331.7651784895,-28331.7651784895,5.39785947927805,-2.13491704556607
2008-07-16,198,2008,"summer",105,"DMC-2","UBER",NA,NA,2.9167290650187,NA,NA,NA,NA,NA,NA,NA,28331.7651784895,NA,5.39785947927805,-2.48113041425935
2008-07-16,198,2008,"summer",105,"DMC-2","UBER",NA,NA,2.9167290650187,NA,NA,NA,NA,NA,NA,NA,28331.7651784895,NA,5.39785947927805,-2.48113041425935
2008-08-12,225,2008,"summer",105,"DMC-2","UBER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24063.211253648,NA,5.81264091385632,NA
2008-08-12,225,2008,"summer",105,"DMC-2","UBER",11856.6222155232,3.37142857142857,2.53731715412197,1897.05955448371,2845.58933172557,4742.64888620928,1897.05955448371,4742.64888620928,474.264888620928,0,24063.211253648,-12206.5890381248,5.81264091385632,-3.27532375973435
2008-08-14,227,2008,"summer",105,"DMC-2","UBER",32250.0124262231,2.96428571428571,NA,7588.23821793485,13279.416881386,15176.4764358697,7588.23821793485,9485.29777241856,0,0,23791.3112768614,8458.70114936166,5.86611141319274,NA
2008-09-12,256,2008,"winter",105,"DMC-2","UBER",49513.2543720249,3.425,6.18441414761689,8536.7679951767,10244.121594212,17073.5359903534,8536.7679951767,23902.9503864948,0,0,17750.1047529558,31763.1496190691,6.14533941437832,0.0390747332385688
2008-09-12,256,2008,"winter",105,"DMC-2","UBER",NA,NA,2.55628774966681,NA,NA,NA,NA,NA,NA,NA,17750.1047529558,NA,6.14533941437832,-3.58905166471151
2008-10-14,288,2008,"winter",106,"DMC-2","UBER",NA,NA,4.75957762091289,NA,NA,NA,NA,NA,NA,NA,10298.9528418997,NA,4.71215585843398,0.0474217624789057
2008-10-14,288,2008,"winter",106,"DMC-2","UBER",0,NA,3.8161952040188,0,0,0,0,0,0,0,10298.9528418997,-10298.9528418997,4.71215585843398,-0.895960654415184
2008-11-03,308,2008,"winter",104,"DMC-2","UBER",NA,NA,5.30459888548773,NA,NA,NA,NA,NA,NA,NA,7421.19680145918,NA,3.43575549833329,1.86884338715444
2008-11-03,308,2008,"winter",104,"DMC-2","UBER",6073.243804494,3.14285714285714,4.46478314064756,1518.3109511235,3036.621902247,1518.3109511235,1518.3109511235,3036.621902247,0,0,7421.19680145918,-1347.95299696518,3.43575549833329,1.02902764231427
2008-11-21,326,2008,"winter",101,"DMC-2","UBER",4656.1627778073,5,1.5108773095334,0,0,0,0,4656.1627778073,0,0,5665.76508228252,-1009.60230447522,2.39823348727255,-0.88735617773915
2008-11-21,326,2008,"winter",98,"DMC-2","UBER",NA,NA,2.40281378392378,NA,NA,NA,NA,NA,NA,NA,5665.76508228252,NA,2.39823348727255,0.00458029665123005
2009-01-22,22,2009,"winter",105,"DMC-2","UBER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2973.17771586663,NA,1.07125222485682,NA
2009-01-22,22,2009,"winter",105,"DMC-2","UBER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2973.17771586663,NA,1.07125222485682,NA
2009-01-27,27,2009,"winter",106,"DMC-2","UBER",15928.4669385132,5.30357142857143,4.39455025357195,0,0,0,0,11093.039475036,3413.24291539569,1422.18454808154,2894.2524378488,13034.2145006644,1.00365735707157,3.39089289650038
2009-01-27,27,2009,"winter",107,"DMC-2","UBER",NA,NA,4.48273399771645,NA,NA,NA,NA,NA,NA,NA,2894.2524378488,NA,1.00365735707157,3.47907664064488
2009-02-06,37,2009,"winter",107,"DMC-2","UBER",16916.8714290146,5.5546218487395,3.69138454991662,0,0,0,0,7534.40492216615,6823.61200498067,2558.85450186775,2880.76710119711,14036.1043278175,0.910235152915558,2.78114939700106
2009-02-06,37,2009,"winter",103,"DMC-2","UBER",NA,NA,5.6534802557996,NA,NA,NA,NA,NA,NA,NA,2880.76710119711,NA,0.910235152915558,4.74324510288404
2009-02-25,56,2009,"winter",106,"DMC-2","UBER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3620.63445814804,NA,0.858065723208822,NA
2009-02-25,56,2009,"winter",106,"DMC-2","UBER",13652.9716615828,5.8,NA,94.8123032054359,0,0,0,2275.49527693046,9670.85492695447,1706.62145769785,3620.63445814804,10032.3372034348,0.858065723208822,NA
2009-03-10,69,2009,"winter",105,"DMC-2","UBER",6165.44355207206,5.64285714285714,2.25275822094941,474.264888620928,0,0,0,0,4268.38399758835,1897.05955448371,5037.40312990193,1128.04042217013,0.903701057708327,1.34905716324108
2009-03-10,69,2009,"winter",103,"DMC-2","UBER",NA,NA,1.06329099689262,NA,NA,NA,NA,NA,NA,NA,5037.40312990193,NA,0.903701057708327,0.159589939184293
2009-03-27,86,2009,"spring",106,"DMC-2","UBER",2370.3075801359,2.3,0.948123032054356,6636.86122438052,474.06151602718,0,0,0,2370.3075801359,0,8407.98936509909,-6037.68178496319,1.0915199948462,-0.143396962791848
2009-03-27,86,2009,"spring",105,"DMC-2","UBER",NA,NA,0.839448852859041,NA,NA,NA,NA,NA,NA,NA,8407.98936509909,NA,1.0915199948462,-0.252071141987163
2009-04-14,104,2009,"spring",105,"DMC-2","UBER",NA,NA,0.858419448403867,NA,NA,NA,NA,NA,NA,NA,14188.0313115156,NA,1.55463286590898,-0.696213417505115
2009-04-14,104,2009,"spring",105,"DMC-2","UBER",1707.35359903534,2.15625,0.787279715110742,3414.70719807068,948.529777241856,569.117866345114,189.705955448371,379.411910896742,569.117866345114,0,14188.0313115156,-12480.6777124803,1.55463286590898,-0.76735315079824
2009-04-30,120,2009,"spring",105,"DMC-2","UBER",25610.3039855301,2.21917808219178,1.30422844370755,30352.9528717394,13279.416881386,11382.3573269023,9485.29777241856,3794.11910896742,948.529777241856,0,21134.2206231926,4476.08336233753,2.35821037343943,-1.05398192973188
2009-04-30,120,2009,"spring",105,"DMC-2","UBER",NA,NA,1.11452248825918,NA,NA,NA,NA,NA,NA,NA,21134.2206231926,NA,2.35821037343943,-1.24368788518025
2009-05-20,140,2009,"spring",105,"DMC-2","UBER",7054.69021823631,4.30769230769231,1.3801108258869,296.41555538808,355.698666465696,1185.66222155232,1956.34266556133,2667.73999849272,829.963555086624,414.981777543312,29738.3407248039,-22683.6505065676,3.9249770735905,-2.5448662477036
2009-05-20,140,2009,"spring",105,"DMC-2","UBER",NA,NA,0.972243021672894,NA,NA,NA,NA,NA,NA,NA,29738.3407248039,NA,3.9249770735905,-2.9527340519176
2009-06-03,154,2009,"summer",105,"DMC-2","UBER",NA,NA,3.56172931354316,NA,NA,NA,NA,NA,NA,NA,33016.9497625146,NA,5.12190253291149,-1.56017321936833
2009-06-03,154,2009,"summer",105,"DMC-2","UBER",11951.4751932474,3.45945945945946,4.75687683286791,5406.61973027858,3699.26613124324,1422.79466586278,853.67679951767,5691.17866345114,3414.70719807068,569.117866345114,33016.9497625146,-21065.4745692672,5.12190253291149,-0.36502570004358
2009-06-16,167,2009,"summer",105,"DMC-2","UBER",25800.0099409785,2.26086956521739,6.13224500986859,24282.3622973915,19729.4193666306,16694.1240794567,3035.29528717394,4552.94293076091,1517.64764358697,0,33303.1459799826,-7503.13603900408,5.84802130927619,0.284223700592404
2009-06-16,167,2009,"summer",105,"DMC-2","UBER",NA,NA,2.63217013184615,NA,NA,NA,NA,NA,NA,NA,33303.1459799826,NA,5.84802130927619,-3.21585117743004
2009-07-02,183,2009,"summer",105,"DMC-2","UBER",25800.0099409785,2.66666666666667,2.89775846947387,9675.00372786693,12900.0049704892,14512.5055918004,6450.00248524462,4837.50186393347,0,0,31216.5355991652,-5416.52565818667,5.7340799463418,-2.83632147686793
2009-07-02,183,2009,"summer",105,"DMC-2","UBER",53117.6675255439,2.60416666666667,2.20058908320112,15176.4764358697,22764.7146538045,37941.1910896742,13279.416881386,1897.05955448371,0,0,31216.5355991652,21901.1319263787,5.7340799463418,-3.53349086314068
2009-07-08,189,2009,"summer",105,"DMC-2","UBER",18591.1836339404,3.35,3.05900853160498,1327.9416881386,6639.70844069299,5311.76675255439,9295.59181697019,2655.8833762772,1327.9416881386,0,30083.6562166308,-11492.4725826904,5.56230449542806,-2.50329596382308
2009-07-08,189,2009,"summer",105,"DMC-2","UBER",72088.2630703811,2.73770491803279,5.18845788151294,26558.833762772,17073.5359903534,39838.250644158,24661.7742082883,7588.23821793485,0,0,30083.6562166308,42004.6068537503,5.56230449542806,-0.373846613915116
2009-07-15,196,2009,"summer",105,"DMC-2","UBER",15366.1823913181,4.1,4.86595775725072,0,1707.35359903534,1707.35359903534,6829.41439614136,6829.41439614136,0,0,28714.9598496789,-13348.7774583608,5.41701002753775,-0.55105227028703
2009-07-15,196,2009,"summer",105,"DMC-2","UBER",NA,NA,3.81783235339847,NA,NA,NA,NA,NA,NA,NA,28714.9598496789,NA,5.41701002753775,-1.59917767413928
2009-07-21,202,2009,"summer",105,"DMC-2","UBER",37941.1910896742,3.69230769230769,6.78198790727927,7588.23821793485,3794.11910896742,5691.17866345114,13279.416881386,17073.5359903534,1897.05955448371,0,27585.7194761593,10355.4716135149,5.38858414636958,1.39340376090969
2009-07-21,202,2009,"summer",105,"DMC-2","UBER",NA,NA,2.55628774966681,NA,NA,NA,NA,NA,NA,NA,27585.7194761593,NA,5.38858414636958,-2.83229639670277
2009-07-29,210,2009,"summer",105,"DMC-2","UBER",17073.5359903534,4.18181818181818,4.92761219277143,3794.11910896742,0,1897.05955448371,0,13279.416881386,0,1897.05955448371,26200.3599730483,-9126.8239826949,5.46526617615677,-0.537653983385337
2009-07-29,210,2009,"summer",105,"DMC-2","UBER",15176.4764358697,3.72727272727273,4.86595775725072,1897.05955448371,3794.11910896742,3794.11910896742,0,11382.3573269023,0,0,26200.3599730483,-11023.8835371786,5.46526617615677,-0.599308418906047
2009-08-04,216,2009,"summer",105,"DMC-2","UBER",NA,NA,10.4812540385225,NA,NA,NA,NA,NA,NA,NA,25281.4145398021,NA,5.58361150239814,4.89764253612436
2009-08-04,216,2009,"summer",105,"DMC-2","UBER",34147.0719807068,3.53846153846154,10.4765113896363,11382.3573269023,3794.11910896742,3794.11910896742,11382.3573269023,15176.4764358697,1897.05955448371,1897.05955448371,25281.4145398021,8865.65744090469,5.58361150239814,4.89289988723816
2009-08-19,231,2009,"summer",106,"DMC-2","UBER",NA,NA,8.1017113089045,NA,NA,NA,NA,NA,NA,NA,23217.1474535155,NA,5.96997889857241,2.13173241033209
2009-08-19,231,2009,"summer",108,"DMC-2","UBER",29051.5189181163,3.5,10.5011767567604,6947.10234998433,5683.99283180536,6947.10234998433,6315.54759089485,13262.6499408792,1894.66427726845,631.554759089485,23217.1474535155,5834.37146460083,5.96997889857241,4.53119785818799
2009-08-27,239,2009,"summer",105,"DMC-2","UBER",26558.833762772,3.93333333333333,8.74544454616992,1897.05955448371,0,11382.3573269023,3794.11910896742,7588.23821793485,1897.05955448371,1897.05955448371,21847.3192322094,4711.51453056256,6.14239560641055,2.60304893975937
2009-08-27,239,2009,"summer",106,"DMC-2","UBER",NA,NA,8.05430515730177,NA,NA,NA,NA,NA,NA,NA,21847.3192322094,NA,6.14239560641055,1.91190955089122
2009-09-09,252,2009,"winter",107,"DMC-2","UBER",NA,NA,4.5490746699871,NA,NA,NA,NA,NA,NA,NA,18804.5837241925,NA,6.20301422124264,-1.65393955125554
2009-09-09,252,2009,"winter",107,"DMC-2","UBER",NA,NA,4.5490746699871,NA,NA,NA,NA,NA,NA,NA,18804.5837241925,NA,6.20301422124264,-1.65393955125554
2009-09-09,252,2009,"winter",103,"DMC-2","UBER",NA,NA,10.2674036887443,NA,NA,NA,NA,NA,NA,NA,18804.5837241925,NA,6.20301422124264,4.06438946750166
2009-09-22,265,2009,"winter",106,"DMC-2","UBER",NA,NA,14.0843676411675,NA,NA,NA,NA,NA,NA,NA,15362.7098862821,NA,5.89436808762278,8.18999955354472
2009-09-22,265,2009,"winter",110,"DMC-2","UBER",36600.7068590266,4.45762711864407,13.8151892226076,0,631.046669983218,5679.42002984896,8203.60670978184,21455.5867794294,1262.09333996644,0,15362.7098862821,21237.9969727445,5.89436808762278,7.92082113498482
2009-10-01,274,2009,"winter",105,"DMC-2","UBER",23144.1265647013,4.91803278688525,8.30912084863867,0,0,0,1897.05955448371,21247.0670102176,0,0,13134.2913281531,10009.8352365482,5.50468134804895,2.80443950058972
2009-10-01,274,2009,"winter",107,"DMC-2","UBER",NA,NA,12.6758070231412,NA,NA,NA,NA,NA,NA,NA,13134.2913281531,NA,5.50468134804895,7.17112567509225
2009-10-15,288,2009,"winter",104,"DMC-2","UBER",15436.1613364223,4.98360655737705,9.43725150557702,0,0,0,1265.25912593625,13158.694909737,1012.207300749,0,10298.9528418997,5137.2084945226,4.71215585843398,4.72509564714304
2009-10-15,288,2009,"winter",105,"DMC-2","UBER",NA,NA,9.59912134568757,NA,NA,NA,NA,NA,NA,NA,10298.9528418997,NA,4.71215585843398,4.88696548725359
2009-11-17,321,2009,"winter",105,"DMC-2","UBER",5691.17866345113,2.8,2.59422894075648,3794.11910896742,0,1897.05955448371,1897.05955448371,1897.05955448371,0,0,6090.87291693895,-399.694253487821,2.66437137763601,-0.0701424368795256
2009-11-17,321,2009,"winter",102,"DMC-2","UBER",NA,NA,3.78969348206558,NA,NA,NA,NA,NA,NA,NA,6090.87291693895,NA,2.66437137763601,1.12532210442957
2009-11-27,331,2009,"winter",105,"DMC-2","UBER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5281.38702722066,NA,2.15300119321928,NA
2009-11-27,331,2009,"winter",105,"DMC-2","UBER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5281.38702722066,NA,2.15300119321928,NA
2009-12-01,335,2009,"winter",107,"DMC-2","UBER",NA,NA,3.89514518617646,NA,NA,NA,NA,NA,NA,NA,5000.37051743317,NA,1.97300539910511,1.92213978707135
2009-12-01,335,2009,"winter",107,"DMC-2","UBER",5686.34333748389,4.83333333333333,2.7815696159192,0,0,0,1895.4477791613,2843.17166874194,947.723889580648,0,5000.37051743317,685.972820050717,1.97300539910511,0.808564216814094
2009-12-15,349,2009,"winter",104,"DMC-2","UBER",NA,NA,4.61661423575991,NA,NA,NA,NA,NA,NA,NA,4173.50995428773,NA,1.46346203698518,3.15315219877473
2009-12-15,349,2009,"winter",110,"DMC-2","UBER",18032.1585947704,4.97637795275591,5.43331182855551,0,0,0,1135.88400596979,16186.3470850695,425.956502238672,283.971001492448,4173.50995428773,13858.6486404827,1.46346203698518,3.96984979157033
2010-01-05,5,2010,"winter",107,"DMC-2","UBER",NA,NA,0.483339183686132,NA,NA,NA,NA,NA,NA,NA,3498.28057901,NA,1.4343785605079,-0.951039376821764
2010-01-05,5,2010,"winter",106,"DMC-2","UBER",568.873819232616,4,0.308139985417673,0,0,0,568.873819232616,0,0,0,3498.28057901,-2929.40675977739,1.4343785605079,-1.12623857509022
2010-01-21,21,2010,"winter",101,"DMC-2","UBER",NA,NA,0.332583055557666,NA,NA,NA,NA,NA,NA,NA,2993.88331193449,NA,1.08664378300779,-0.75406072745012
2010-01-21,21,2010,"winter",97,"DMC-2","UBER",190.417130539087,6,0.490324111138156,0,0,0,0,0,190.417130539087,0,2993.88331193449,-2803.46618139541,1.08664378300779,-0.59631967186963
2010-02-02,33,2010,"winter",110,"DMC-2","UBER",283.971001492448,6,1.2258081564424,0,0,0,0,0,283.971001492448,0,2860.52770263958,-2576.55670114714,0.941416782026422,0.284391374415978
2010-02-02,33,2010,"winter",110,"DMC-2","UBER",NA,NA,0.317100951666568,NA,NA,NA,NA,NA,NA,NA,2860.52770263958,NA,0.941416782026422,-0.624315830359854
2010-02-09,40,2010,"winter",107,"DMC-2","UBER",NA,NA,0.213237875155654,NA,NA,NA,NA,NA,NA,NA,2921.45750476847,NA,0.891836273821886,-0.678598398666232
2010-02-09,40,2010,"winter",107,"DMC-2","UBER",1042.49627853871,5.41666666666667,0.33644198080112,94.7723889580648,0,0,0,189.54477791613,663.406722706454,189.54477791613,2921.45750476847,-1878.96122622976,0.891836273821886,-0.555394293020766
2010-02-23,54,2010,"winter",100,"DMC-2","UBER",NA,NA,0.945932099101917,NA,NA,NA,NA,NA,NA,NA,3478.80300754854,NA,0.856758722645235,0.0891733764566817
2010-02-23,54,2010,"winter",102,"DMC-2","UBER",759.838292143476,2.25,0.427409039330705,379.919146071738,379.919146071738,759.838292143476,0,0,0,0,3478.80300754854,-2718.96471540507,0.856758722645235,-0.42934968331453
2010-03-10,69,2010,"winter",105,"DMC-2","UBER",NA,NA,0.6687134929555,NA,NA,NA,NA,NA,NA,NA,5037.40312990193,NA,0.903701057708327,-0.234987564752827
2010-03-10,69,2010,"winter",105,"DMC-2","UBER",4268.38399758835,4.08333333333333,0.796765012883155,948.529777241856,474.264888620928,474.264888620928,948.529777241856,948.529777241856,1422.79466586278,474.264888620928,5037.40312990193,-769.019132313584,0.903701057708327,-0.106936044825172
2010-03-23,82,2010,"spring",105,"DMC-2","UBER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7441.91720431637,NA,1.03047821398186,NA
2010-03-23,82,2010,"spring",105,"DMC-2","UBER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7441.91720431637,NA,1.03047821398186,NA
2010-04-07,97,2010,"spring",108,"DMC-2","UBER",NA,NA,2.51043016738071,NA,NA,NA,NA,NA,NA,NA,11657.80401218,NA,1.33151941429952,1.17891075308119
2010-04-07,97,2010,"spring",108,"DMC-2","UBER",17051.9784954161,2.171875,3.18303598581101,23683.3034658557,19893.9749113188,4736.66069317114,7578.65710907382,4736.66069317114,0,0,11657.80401218,5394.17448323606,1.33151941429952,1.85151657151149
2010-04-13,103,2010,"spring",109,"DMC-2","UBER",35984.0078795855,2.65,NA,22726.7418186856,17045.0563640142,17045.0563640142,5681.6854546714,9469.47575778567,3787.79030311427,0,13804.7027054797,22179.3051741058,1.51873297012217,NA
2010-04-13,103,2010,"spring",109,"DMC-2","UBER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13804.7027054797,NA,1.51873297012217,NA
2010-04-21,111,2010,"spring",105,"DMC-2","UBER",20867.6550993208,2.51851851851852,0.13279416881387,24187.5093196673,6165.44355207206,4268.38399758835,5691.17866345114,8536.7679951767,1897.05955448371,474.264888620928,17066.0309498439,3801.62414947686,1.84990532073431,-1.71711115192044
2010-04-21,111,2010,"spring",105,"DMC-2","UBER",NA,NA,2.52308920746334,NA,NA,NA,NA,NA,NA,NA,17066.0309498439,NA,1.84990532073431,0.67318388672903
2010-05-12,132,2010,"spring",108,"DMC-2","UBER",NA,NA,16.0762263926228,NA,NA,NA,NA,NA,NA,NA,26595.1649801537,NA,3.24347975778415,12.8327466348386
2010-05-12,132,2010,"spring",108,"DMC-2","UBER",68207.9139816643,4.05,15.2899407175564,0,7578.65710907382,9473.32138634227,32209.2927135637,24630.6356044899,1894.66427726845,0,26595.1649801537,41612.7490015106,3.24347975778415,12.0464609597722
2010-06-08,159,2010,"summer",105,"DMC-2","UBER",NA,NA,5.41136237916478,NA,NA,NA,NA,NA,NA,NA,33404.1433238535,NA,5.47493873620314,-0.0635763570383618
2010-06-08,159,2010,"summer",105,"DMC-2","UBER",1897.05955448371,2.5,5.62003893015799,0,1897.05955448371,1897.05955448371,0,0,0,0,33404.1433238535,-31507.0837693697,5.47493873620314,0.145100193954848
2010-07-06,187,2010,"summer",107,"DMC-2","UBER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30470.4850812878,NA,5.6184859364244,NA
2010-07-06,187,2010,"summer",102,"DMC-2","UBER",NA,NA,9.23203524954323,NA,NA,NA,NA,NA,NA,NA,30470.4850812878,NA,5.6184859364244,3.61354931311883
2010-07-14,195,2010,"summer",107,"DMC-2","UBER",NA,NA,7.76185865566551,NA,NA,NA,NA,NA,NA,NA,28908.6827661387,NA,5.43055953793742,2.33129911772809
2010-07-14,195,2010,"summer",102,"DMC-2","UBER",5698.78719107607,4,2.82564864890855,0,1899.59573035869,0,1899.59573035869,3799.19146071738,0,0,28908.6827661387,-23209.8955750626,5.43055953793742,-2.60491088902887
2010-07-20,201,2010,"summer",103,"DMC-2","UBER",22784.8070762704,4.36363636363636,6.34177130289527,0,8544.3026536014,0,0,17088.6053072028,5696.2017690676,0,27769.3960659938,-4984.58898972343,5.38751490339117,0.954256399504104
2010-07-20,201,2010,"summer",101,"DMC-2","UBER",NA,NA,6.94148348813924,NA,NA,NA,NA,NA,NA,NA,27769.3960659938,NA,5.38751490339117,1.55396858474807
2010-07-27,208,2010,"summer",107,"DMC-2","UBER",NA,NA,0.483339183686132,NA,NA,NA,NA,NA,NA,NA,26531.1860013887,NA,5.43599298500898,-4.95265380132285
2010-07-27,208,2010,"summer",107,"DMC-2","UBER",NA,NA,0.682361200498059,NA,NA,NA,NA,NA,NA,NA,26531.1860013887,NA,5.43599298500898,-4.75363178451092
2010-08-09,221,2010,"summer",107,"DMC-2","UBER",22745.3733499356,3.5,10.6524165188865,5686.34333748389,5686.34333748389,5686.34333748389,0,17059.0300124517,0,0,24595.7412646996,-1850.36791476404,5.70659260891529,4.94582390997121
2010-08-09,221,2010,"summer",107,"DMC-2","UBER",NA,NA,11.7422989919042,NA,NA,NA,NA,NA,NA,NA,24595.7412646996,NA,5.70659260891529,6.03570638298891
2010-09-09,252,2010,"winter",108,"DMC-2","UBER",NA,NA,5.81188267052099,NA,NA,NA,NA,NA,NA,NA,18804.5837241925,NA,6.20301422124264,-0.391131550721647
2010-09-09,252,2010,"winter",108,"DMC-2","UBER",8525.98924770805,3.8,5.76451606358927,0,0,1705.19784954161,6820.79139816644,0,0,0,18804.5837241925,-10278.5944764844,6.20301422124264,-0.438498157653366
2010-09-23,266,2010,"winter",106,"DMC-2","UBER",21237.9559180177,4.86206896551724,8.05430515730177,758.498425643488,0,0,758.498425643488,19720.9590667307,758.498425643488,0,15103.642563539,6134.31335447871,5.85724011438159,2.19706504292018
2010-09-23,266,2010,"winter",106,"DMC-2","UBER",NA,NA,7.13462581620905,NA,NA,NA,NA,NA,NA,NA,15103.642563539,NA,5.85724011438159,1.27738570182746
2010-10-20,293,2010,"winter",106,"DMC-2","UBER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9466.01372452136,NA,4.39714660685282,NA
2010-10-20,293,2010,"winter",106,"DMC-2","UBER",5309.48897950442,4.85714285714286,NA,0,0,0,758.498425643488,4550.99055386093,0,0,9466.01372452136,-4156.52474501694,4.39714660685282,NA
2010-11-03,307,2010,"winter",107,"DMC-2","UBER",0,NA,NA,0,0,0,0,0,0,0,7538.89409649567,-7538.89409649567,3.49864603802209,NA
2010-11-03,307,2010,"winter",107,"DMC-2","UBER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7538.89409649567,NA,3.49864603802209,NA
2010-11-16,320,2010,"winter",106,"DMC-2","UBER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6181.18066928374,NA,2.71991713785579,NA
2010-11-16,320,2010,"winter",106,"DMC-2","UBER",426.655364424462,6,NA,0,0,0,0,0,426.655364424462,0,6181.18066928374,-5754.52530485928,2.71991713785579,NA
2010-12-08,342,2010,"winter",100,"DMC-2","UBER",NA,NA,1.3594803032319,NA,NA,NA,NA,NA,NA,NA,4558.9468783241,NA,1.69443176971394,-0.334951466482039
2010-12-08,342,2010,"winter",107,"DMC-2","UBER",NA,NA,0.00236930972395162,NA,NA,NA,NA,NA,NA,NA,4558.9468783241,NA,1.69443176971394,-1.69206245998999
2010-12-16,350,2010,"winter",100,"DMC-2","UBER",NA,NA,0.465835908100433,NA,NA,NA,NA,NA,NA,NA,4122.51343315426,NA,1.4343785605079,-0.968542652407464
2010-12-16,350,2010,"winter",100,"DMC-2","UBER",NA,NA,0.408794776496296,NA,NA,NA,NA,NA,NA,NA,4122.51343315426,NA,1.4343785605079,-1.0255837840116
2011-01-05,5,2011,"winter",107,"DMC-2","UBER",NA,NA,0.170590300124523,NA,NA,NA,NA,NA,NA,NA,3498.28057901,NA,1.4343785605079,-1.26378826038337
