"fYear","month","polygon","n_observations","mean_cfin_0_80","sd_cfin_0_80","min_cfin_0_80","max_cfin_0_80","mean_cgla_0_80","sd_cgla_0_80","min_cgla_0_80","max_cgla_0_80","mean_chyp_0_80","sd_chyp_0_80","min_chyp_0_80","max_chyp_0_80","mean_cfin_below_80","sd_cfin_below_80","min_cfin_below_80","max_cfin_below_80","mean_cgla_below_80","sd_cgla_below_80","min_cgla_below_80","max_cgla_below_80","mean_chyp_below_80","sd_chyp_below_80","min_chyp_below_80","max_chyp_below_80","mean_cfin_total","sd_cfin_total","min_cfin_total","max_cfin_total","mean_cgla_total","sd_cgla_total","min_cgla_total","max_cgla_total","mean_chyp_total","sd_chyp_total","min_chyp_total","max_chyp_total"
1999,2,"Browns",669,751.355,229.982,5.239,1427.777,11.304,7.358,0.174,29.815,41.657,36.467,0.234,179.604,738.778,603.154,0.379,2597.292,12.723,15.67,0.009,65.361,283.499,297.368,0.038,1304.176,1416.144,634.267,5.239,3321.686,22.753,20.254,0.616,83.664,296.764,298.042,0.234,1483.78
1999,2,"Halifax",2587,559.017,204.81,1.312,1234.535,51.278,43.374,0.851,259.999,85.487,123.441,0.169,1236.654,1089.696,622.376,0.488,2705.885,133.989,143.369,0.005,665.287,751.243,721.085,0.02,2377.377,1411.566,736.308,1.312,3601.349,156.108,169.352,0.851,790.39,673.239,755.238,0.169,2624.837
1999,2,"GeorgesNEC",180,1006.172,680.445,374.267,2737.617,1.083,0.609,0.057,2.735,8.863,8.073,0.2,31.73,1665.054,512.519,327.544,2757.652,2.615,1.86,0.022,6.701,200.757,80.748,58.167,361.444,2671.227,601.565,1005.55,4063.082,3.698,2.315,0.079,8.901,209.62,87.896,58.475,392.46
1999,2,"GMB150",36,1377.333,90.777,1227.494,1661.705,5.095,1.815,2.121,7.943,9.49,12.266,1.358,56.488,1615.6,518.51,17.836,2309.032,6.316,3.526,0.041,12.77,264.486,143.296,0.782,530.568,2992.933,482.835,1403.9,3648.951,11.412,5.144,3.206,20.181,273.976,136.424,57.27,534.947
1999,2,"BOF",44,1113.986,427.959,50.82,1558.653,10.537,4.788,2.72,21.336,47.406,31.219,0.316,110.034,503.031,424.441,2.82,1591.402,2.841,2.085,0.038,7.336,104.633,78.948,0.176,257.08,1468.394,758.904,50.82,2865.913,12.539,4.59,2.72,21.336,121.124,77.9,0.316,267.983
1999,3,"ecomon_14",38,591.839,160.005,311.348,934.057,0,0,0,0,4.715,4.596,0.511,18.955,446.064,166.392,224.19,863.673,0,0,0,0,10.778,11.071,1.172,49.543,1037.902,227.498,645.33,1521.963,0,0,0,0,15.494,15.547,1.684,68.498
1999,3,"ecomon_15",114,792.379,153.511,281.893,1064.26,0,0,0,0,8.21,5.765,1.156,23.602,170.241,132.222,3.814,450.347,0,0,0,0,2.823,3.789,0.027,15.588,832.699,198.052,281.893,1377.754,0,0,0,0,8.879,6.775,1.156,29.352
1999,3,"ecomon_16",129,271.28,147.042,74.135,624.146,0,0,0,0.001,1.388,0.642,0.322,3.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.28,147.042,74.135,624.146,0,0,0,0.001,1.388,0.642,0.322,3.502
1999,3,"ecomon_17",30,52.654,20.035,18.171,89.382,0.001,0,0,0.002,0.883,0.294,0.418,1.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.654,20.035,18.171,89.382,0.001,0,0,0.002,0.883,0.294,0.418,1.438
1999,3,"ecomon_18",43,800.747,247.727,296.018,1182.007,0,0,0,0,10.492,6.842,1.087,29.568,603.333,148.072,327.313,1045.169,0,0,0,0,21.627,13.273,3.236,81.813,1404.079,214.854,915.416,1782.841,0,0,0,0,32.12,19.216,4.323,111.381
1999,3,"ecomon_19",144,864.257,259.914,366.823,1217.756,0,0,0,0.002,11.121,7.673,2.371,30.691,146.176,135.108,1.961,425.562,0,0,0,0,2.226,2.831,0.013,9.441,910.952,308.529,366.823,1516.949,0,0,0,0.002,11.832,8.812,2.371,38.838
1999,3,"ecomon_20",80,254.59,85.6,102.552,440.776,0.007,0.009,0,0.037,2.83,0.708,1.214,4.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254.59,85.6,102.552,440.776,0.007,0.009,0,0.037,2.83,0.708,1.214,4.262
1999,3,"ecomon_21",17,113.109,45.434,52.343,215.116,0.018,0.013,0.002,0.035,1.503,0.891,0.339,3.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.109,45.434,52.343,215.116,0.018,0.013,0.002,0.035,1.503,0.891,0.339,3.642
1999,3,"ecomon_22",38,707.271,242.892,101.179,1135.893,0,0,0,0,8.765,6.762,1.034,22.07,573.565,208.743,315.247,1112.69,0,0,0,0,21.68,17.095,3.728,74.588,1280.836,215.072,908.965,1699.295,0,0,0,0,30.445,23.067,4.762,96.658
1999,3,"ecomon_23",151,935.942,179.48,379.51,1207.572,0,0,0,0.002,14.344,8.381,1.44,32.056,212.154,158.157,0.039,511.944,0,0,0,0,4.988,5.897,0,21.003,1013.216,250.115,379.51,1634.959,0,0,0,0.002,16.161,11.013,2.634,47.858
1999,3,"ecomon_24",82,305.316,146.003,97.471,672.918,0.004,0.005,0,0.021,1.829,0.822,0.527,3.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305.316,146.003,97.471,672.918,0.004,0.005,0,0.021,1.829,0.822,0.527,3.723
1999,3,"ecomon_25",70,72.579,51.155,3.129,227.358,0.014,0.019,0.001,0.115,0.313,0.238,0.008,1.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.579,51.155,3.129,227.358,0.014,0.019,0.001,0.115,0.313,0.238,0.008,1.012
1999,3,"ecomon_26",43,640.979,193.016,269.339,962.258,0,0,0,0,18.223,15.74,0.884,84.534,439.999,146.756,198.119,861.62,0,0,0,0,45.718,37.016,3.15,187.026,1080.978,309.182,503.766,1698.052,0,0,0,0,63.941,52.146,4.033,271.56
1999,3,"ecomon_27",126,606.982,112.722,343.112,766.722,0.001,0.001,0,0.003,16.03,8.876,3.051,34.125,142.186,111.922,1.095,367.234,0,0,0,0,5.876,7.598,0.011,29.722,672.433,190.522,343.112,1133.955,0.001,0.001,0,0.003,18.735,12.907,3.051,54.288
1999,3,"ecomon_28",24,778.476,258.535,0,1105.833,0.307,0.404,0,1.391,119.432,86.038,13.822,283.096,1035.056,531.715,250.173,1911.33,0.347,0.406,0,1.384,319.895,296.12,20.842,1270.136,1813.532,531.136,767.233,2612.758,0.655,0.778,0.001,2.633,439.327,375.731,40.472,1534.122
1999,3,"ecomon_29",157,605.593,96.82,430.586,1012.071,0.066,0.084,0,0.477,12.41,8.981,3.364,74.861,160.209,179.644,0.543,896.945,0.028,0.064,0,0.377,11.956,28.396,0.004,150.823,679.064,222.245,430.586,1909.016,0.078,0.122,0,0.853,17.893,27.632,3.364,225.685
1999,3,"ecomon_30",131,290.913,85.937,104.682,549.391,0.013,0.02,0,0.127,1.946,1.125,0.22,6.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290.913,85.937,104.682,549.391,0.013,0.02,0,0.127,1.946,1.125,0.22,6.084
1999,3,"ecomon_31",67,261.385,102.695,76.873,501.224,0.054,0.048,0.002,0.194,1.551,1.193,0.137,4.695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.385,102.695,76.873,501.224,0.054,0.048,0.002,0.194,1.551,1.193,0.137,4.695
1999,3,"ecomon_32",56,862.119,199.517,432.609,1251.403,0.524,0.432,0.048,1.725,22.866,17.633,3.249,63.574,528.375,292.836,4.025,1038.157,0.398,0.376,0.001,1.264,57.7,44.535,0.021,134.056,1305.577,515.946,432.609,2289.56,0.859,0.804,0.048,2.989,71.292,62.656,3.249,191.964
1999,3,"ecomon_33",70,1594.519,801.775,51.759,2831.603,0.052,0.09,0.002,0.417,8.518,5.677,0.097,19.571,499.773,356.59,9.226,1247.157,0.015,0.041,0,0.197,3.777,4.334,0.02,16.223,1773.009,1004.059,51.759,3884.336,0.057,0.105,0.002,0.614,9.867,8.002,0.097,35.794
1999,3,"ecomon_34",136,3529.052,515.555,1930.44,4395.741,0.419,0.421,0.013,1.961,27.353,13.312,11.924,59.011,2418.186,573.992,976.986,3610.118,0.308,0.336,0.006,1.618,73.191,25.136,18.395,121.428,5947.238,1063.147,2927.474,8005.858,0.727,0.756,0.019,3.579,100.544,37.862,33.201,180.081
1999,3,"ecomon_35",39,788.948,441.784,159.897,2026.11,1.221,0.669,0.428,2.777,6.58,5.299,0.675,24.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,788.948,441.784,159.897,2026.11,1.221,0.669,0.428,2.777,6.58,5.299,0.675,24.73
1999,3,"ecomon_36",93,2141.604,622.377,600.25,3334.107,1.856,1.513,0.551,7.796,19.16,9.064,1.583,59.186,1160.497,679.504,28.473,2573.702,1.147,1.168,0.009,5.211,40.811,35.315,0.063,122.046,2940.225,1306.907,600.25,5907.809,2.646,2.581,0.551,13.007,47.245,40.985,1.583,181.232
1999,3,"ecomon_37",123,3519.765,208.522,2903.285,3850.597,2.015,0.944,0.325,4.16,68.595,16.274,33.76,106.035,3271.153,348.061,2174.926,3991.503,1.914,0.974,0.266,4.312,147.058,38.881,81.819,233.555,6790.918,403.303,5078.211,7408.354,3.929,1.897,0.592,8.247,215.653,55.013,115.579,339.591
1999,3,"ecomon_38",214,2741.266,668.111,1327.061,4441.599,4.043,2.076,0.259,9.204,115.386,62.239,17.263,240.161,2357.86,631.73,1023.248,4030.165,3.47,1.829,0.209,7.593,257.314,145.627,50.436,558.25,5099.126,1232.795,2482.342,8357.613,7.513,3.806,0.469,15.19,372.7,207.609,67.699,784.983
1999,3,"ecomon_40",61,922.669,517.78,41.797,1696.289,4.748,1.508,2.233,7.834,13.606,11.042,0.105,31.148,439.903,281.016,26.305,771.553,1.331,1.021,0.058,3.172,10.653,8.855,0.174,27.098,1059.688,706.213,41.797,2467.842,5.163,1.821,2.795,10.017,16.924,16.296,0.105,51.395
1999,3,"ecomon_41",249,2451.822,580.384,1238.942,3699.252,4.601,1.89,1.111,13.744,22.911,8.482,10.478,50.957,1611.541,587.307,38.621,2870.361,2.934,1.328,0.03,9.769,60.537,23.823,0.094,139.239,4056.891,1162.248,1251.422,6512.473,7.524,3.147,1.526,23.512,83.204,30.844,10.943,188.239
1999,3,"ecomon_42",214,2644.836,531.696,1916.436,3785.703,7.836,3.331,2.737,17.219,62.424,24.087,21.122,130.943,2033.799,625.114,1135.71,3223.017,6.009,3.056,1.905,14.706,135.11,49.556,64.834,290.372,4678.634,1092.984,3227.913,6902.194,13.845,6.21,4.642,31.926,197.534,73.372,86.363,418.356
1999,3,"ecomon_43",96,1495.587,362.985,1035.648,2262.108,8.63,2.326,4.725,15.451,47.19,18.057,19.156,95.454,975.755,333.779,148.353,1823.358,5.568,2.107,1.035,12.183,101.5,49.16,9.768,243.137,2471.342,628.407,1316.385,3903.401,14.198,3.986,8.624,26.081,148.69,54.574,74.067,338.591
1999,3,"ecomon_44",47,874.507,189.161,572.925,1158.347,10.893,1.565,8.309,15.689,60.671,18.083,27.56,105.276,153.189,169.416,0.328,753.884,1.548,2.121,0.004,10.07,13.816,25.036,0.01,119.444,946.213,283.754,572.925,1705.52,11.617,2.209,9.336,22.781,67.138,26.318,27.56,169.006
1999,3,"ecomon_45",41,1112.712,298.072,469.999,1841.776,5.632,0.926,4.571,9.157,19.518,8.19,3.833,37.024,339.081,261.214,1.333,995.178,1.276,0.892,0.007,3.256,8.201,11.177,0.009,37.531,1278.118,504.243,469.999,2836.954,6.255,1.139,4.571,9.912,23.519,12.943,3.833,61.371
1999,3,"ecomon_46",27,1262.358,271.464,991.291,1679.646,13.932,7.388,7.042,30.402,53.177,31.639,25.444,144.929,824.506,203.451,326.045,1058.921,8.868,3.915,2.677,16.114,128.709,81.937,23.685,310.335,2086.864,401.95,1342.881,2620.969,22.8,11.037,10.821,46.517,181.886,110.718,70.08,455.264
1999,3,"ecomon_47",135,1229.314,328.141,695.863,2354.08,6.757,4.254,1.49,24.507,85.208,33.083,20.286,171.514,627.163,427.457,6.182,1340.94,3.756,3.739,0.017,15.199,112.344,99.327,0.106,359.971,1796.084,699.582,695.863,3606.754,10.151,7.603,2.478,39.31,186.733,108.395,20.286,472.164
1999,3,"WSS",358,1102.487,577.097,1.558,2375.576,9.775,5.215,0.678,30.138,65.034,42.453,0.087,213.18,725.953,471.922,0.328,2033.623,4.076,3.079,0.004,15.199,104.145,92.51,0.01,421.225,1609.438,1037.207,1.558,4264.969,12.622,6.195,1.269,39.31,137.761,112.598,0.087,630.652
1999,3,"EGOM",217,1472.808,832.188,14.89,3242.602,6.866,2.725,2.939,20.988,23.222,16.087,0.124,99.238,1203.037,657.1,1.333,2778.347,4.059,2.753,0.007,14.706,60.665,41.583,0.009,215.727,2276.681,1588.757,14.89,5934.409,9.578,4.967,4.305,33.344,63.759,57.362,0.124,297.907
1999,3,"JB",98,2416.397,372.258,1547.999,3416.753,9.71,2.809,4.332,16.625,66.553,12.403,25.077,102.904,1977.331,654.697,980.753,3223.017,7.807,2.815,3.39,14.526,142.53,24.94,88.294,214.319,4393.728,969.949,2561.876,6457.005,17.517,5.31,8.149,31.151,209.083,36.719,115.88,317.223
1999,3,"Browns",669,1223.431,442.444,5.015,2951.151,31.693,24.679,0.654,103.651,240.176,172.331,0.952,824.455,917.21,604.715,1.115,2873.745,21.698,20.802,0.041,80.058,558.616,541.251,0.163,2702.941,2048.783,978.05,5.015,5355.399,51.217,42.501,1.159,171.621,742.847,675.702,0.952,3344.869
1999,3,"Halifax",2587,629.239,416.414,0.738,3149.625,49.892,39.256,0.461,276.395,154.093,146.657,0.972,1594.073,952.091,744.647,0.591,4265.604,124.625,135.476,0.002,585.606,695.075,586.102,0.019,2359.993,1374.13,774.37,0.738,5900.346,147.396,143.233,0.461,652.879,697.901,623.309,0.972,2597.341
1999,3,"GeorgesNEC",180,2406.472,563.887,772.706,4438.34,4.94,2.409,0.259,10.297,131.853,53.742,45.468,240.161,2100.834,659.493,689.987,4030.165,4.185,1.997,0.209,8.922,294.61,128.173,105.014,558.25,4507.306,1152.919,1462.693,8357.613,9.125,4.277,0.469,19.166,426.463,181.594,150.482,784.983
1999,3,"GMB150",36,1353.934,276.735,931.169,1680.257,21.235,9.744,7.554,37.923,89.723,53.53,25.52,203.656,884.164,182.312,36.159,1146.55,13.304,4.645,0.362,20.701,220.704,112.036,1.433,420.191,2238.098,364.831,1006.752,2603.082,34.539,14,10.079,58.559,310.427,163.125,65.834,623.846
1999,3,"BOF",44,761.458,266.459,34.863,1109.129,17.163,4.075,6.444,24.344,68.557,33.141,0.45,139.746,480.264,303.731,5.949,978.893,8.611,5.157,0.156,16.604,102.853,74.556,0.32,253.872,1099.826,552.772,34.863,2088.022,23.23,7.062,6.444,35.762,141.021,89.483,0.45,323.907
1999,4,"ecomon_14",38,2644.129,734.57,910.344,3728.548,0,0,0,0,27.243,25.089,2.75,96.656,1534.422,1179.492,397.387,4354.826,0,0,0,0,61.337,58.854,6.675,252.635,4178.551,841.105,2931.921,5873.385,0,0,0,0,88.58,82.995,9.587,349.291
1999,4,"ecomon_15",114,2093.273,568.157,763.331,3544.192,0,0,0,0,39.318,30.327,3.228,107.64,165.977,151.221,4.154,554.455,0,0,0,0,16.355,21.794,0.12,85.564,2132.584,641.012,763.331,4098.647,0,0,0,0,43.192,37.142,3.228,161.115
1999,4,"ecomon_16",129,713.558,321.966,248.44,1507.08,0,0,0,0,4.319,2.353,0.789,14.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,713.558,321.966,248.44,1507.08,0,0,0,0,4.319,2.353,0.789,14.456
1999,4,"ecomon_17",30,190.822,71.615,71.151,319.184,0,0,0,0,2.461,1.029,0.967,4.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.822,71.615,71.151,319.184,0,0,0,0,2.461,1.029,0.967,4.526
1999,4,"ecomon_18",43,3065.614,1007.643,976.801,4115.175,0,0,0,0,57.419,33.141,6.387,123.852,1884.945,1339.83,496.305,5432.017,0,0,0,0,119.961,63.593,19.011,342.688,4950.559,506.553,3889.412,6408.818,0,0,0,0,177.38,91.884,25.398,466.54
1999,4,"ecomon_19",144,2195.662,769.295,939.207,3597.108,0,0,0,0.001,44.476,35.763,8.049,134.786,123.733,122.669,2.103,483.566,0,0,0,0,10.915,14.181,0.053,49.565,2235.188,827.533,939.207,3943.725,0,0,0,0.001,47.963,41.864,8.049,176.597
1999,4,"ecomon_20",80,677.994,177.505,371.925,1024.78,0.002,0.002,0,0.009,8.921,2.548,3.444,15.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,677.994,177.505,371.925,1024.78,0.002,0.002,0,0.009,8.921,2.548,3.444,15.799
1999,4,"ecomon_21",17,330.764,110.097,162.57,554.417,0.005,0.003,0,0.011,5.112,3.385,1.101,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330.764,110.097,162.57,554.417,0.005,0.003,0,0.011,5.112,3.385,1.101,14
1999,4,"ecomon_22",38,2905.252,1012.083,617.475,4188.573,0,0,0,0,44.824,36.508,5.337,140.06,1819.468,1397.063,519.771,5285.734,0,0,0,0,112.321,99.658,15.926,426.245,4724.72,625.737,3408.281,6085.695,0,0,0,0,157.145,132.532,21.263,563.832
1999,4,"ecomon_23",151,2498.521,662.33,1024.246,3808.197,0,0,0,0.001,53.423,34.886,7.32,136.141,196.163,164.977,0.041,537.328,0,0,0,0,20.977,25.661,0.001,96.557,2569.971,765.428,1024.246,4326.872,0,0,0,0.001,61.064,46.769,8.014,210.363
1999,4,"ecomon_24",82,806.349,290.343,324.773,1499.112,0.001,0.001,0,0.005,5.34,2.598,1.223,12.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806.349,290.343,324.773,1499.112,0.001,0.001,0,0.005,5.34,2.598,1.223,12.946
1999,4,"ecomon_25",70,220.885,135.973,10.399,575.143,0.002,0.004,0,0.024,0.793,0.666,0.018,2.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.885,135.973,10.399,575.143,0.002,0.004,0,0.024,0.793,0.666,0.018,2.537
1999,4,"ecomon_26",43,2242.243,418.929,1194.166,2803.942,0,0,0,0,109.979,83.397,9.678,462.175,1115.807,655.402,356.693,3158.57,0,0,0,0,275.703,189.921,34.499,1022.533,3358.051,571.099,2486.295,4767.747,0,0,0,0,385.683,269.994,44.176,1484.708
1999,4,"ecomon_27",126,1505.202,391.727,837.668,2338.506,0,0,0,0.001,66.265,44.67,8.303,155.287,113.217,104.556,1.048,385.002,0,0,0,0,29.148,39.427,0.041,158.074,1557.318,469.938,837.668,2723.508,0,0,0,0.001,79.682,67.084,8.303,283.668
1999,4,"ecomon_28",24,1779.348,742.779,374.948,2991.546,0.09,0.105,0,0.367,309.179,231.768,31.824,736.848,2384.895,1397.032,239.827,4449.501,0.136,0.173,0,0.634,833.743,805.13,46.991,3495.292,4164.242,1094.533,1821.238,5532.632,0.226,0.235,0,0.705,1142.922,1019.73,91.25,4221.755
1999,4,"ecomon_29",157,1470.247,399.473,942.537,2996.313,0.031,0.038,0,0.224,31.731,24.059,8.074,186.73,186.384,342.62,0.556,2011.452,0.005,0.016,0,0.096,29.63,69.189,0.009,376.206,1555.722,598.395,942.537,4345.384,0.033,0.044,0,0.255,45.319,68.464,8.074,562.936
1999,4,"ecomon_30",131,660.302,174.262,223.356,1041.98,0.006,0.011,0,0.064,4.87,3.401,0.434,19.989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,660.302,174.262,223.356,1041.98,0.006,0.011,0,0.064,4.87,3.401,0.434,19.989
1999,4,"ecomon_31",67,581.23,227.938,167.755,1087.395,0.018,0.022,0.001,0.105,3.142,2.612,0.233,9.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,581.23,227.938,167.755,1087.395,0.018,0.022,0.001,0.105,3.142,2.612,0.233,9.994
1999,4,"ecomon_32",56,1912.666,476.783,880.568,2712.252,0.34,0.244,0.018,0.874,47.468,36.781,6.448,132.573,769.205,539.616,3.156,1774.444,0.179,0.178,0,0.648,119.754,93.756,0.047,303.532,2558.249,995.09,880.568,4206.064,0.49,0.415,0.018,1.522,147.977,131.302,6.448,418.342
1999,4,"ecomon_33",70,2697.512,1332.267,133.56,5039.433,0.026,0.052,0.001,0.342,21.597,14.43,0.241,45.037,236.161,176.144,6.277,686.776,0.003,0.009,0,0.046,9.52,10.662,0.056,35.909,2781.855,1434.002,133.56,5726.209,0.027,0.057,0.001,0.388,24.997,20.137,0.241,79.228
1999,4,"ecomon_34",136,5687.949,720.468,3504.885,7066.844,0.381,0.375,0.012,1.619,60.944,26.96,24.845,140.001,2526.252,862.59,663.244,4517.624,0.204,0.244,0.002,1.15,164.404,51.119,48.839,286.449,8214.201,1368.258,4204.666,11283.488,0.585,0.616,0.015,2.769,225.348,76.37,81.962,426.449
1999,4,"ecomon_35",39,1174.492,512.267,294.439,2644.099,0.638,0.596,0.035,2.051,15.189,11.765,1.328,50.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1174.492,512.267,294.439,2644.099,0.638,0.596,0.035,2.051,15.189,11.765,1.328,50.75
1999,4,"ecomon_36",93,2791.122,855.72,877.238,4296.474,1.982,1.64,0.251,6.375,39.893,19.988,3.577,134.489,815.018,708.67,12.686,2875.325,0.691,0.732,0.003,2.6,80.974,71.417,0.13,277.326,3351.995,1450.144,877.238,6990.443,2.458,2.272,0.251,8.819,95.617,82.469,3.577,411.815
1999,4,"ecomon_37",123,4151.892,740.476,2800.081,5496.68,2.04,1.081,0.318,5.091,141.676,37.526,60.716,225.772,3919.578,651.558,1815.004,5166.083,2.095,1.347,0.221,5.913,303.632,87.931,147.15,497.12,8071.469,780.485,5158.318,9330.197,4.135,2.323,0.539,10.1,445.309,125.163,207.866,722.892
1999,4,"ecomon_38",214,4204.538,766.809,1828.086,6815.906,2.626,1.3,0.174,5.572,254.107,156.89,40.633,659.06,3476.012,780.769,2003.638,5598.608,2.215,1.234,0.135,5.766,566.843,361.964,118.713,1459.459,7680.55,1102.036,5683.613,11572.22,4.841,2.405,0.325,9.912,820.95,518.295,159.346,2102.796
1999,4,"ecomon_40",61,1202.449,728.467,87.832,2532.871,3.129,1.006,0.618,5.964,23.214,19.872,0.161,63.363,173.286,117.011,12.295,348.377,0.321,0.237,0.02,0.763,18.605,15.436,0.318,42.204,1256.423,809.113,87.832,2835.752,3.229,1.136,0.618,6.726,29.009,29.205,0.161,103.549
1999,4,"ecomon_41",249,2998.7,793.105,1297.755,5010.828,5.782,2.213,1.352,10.882,37.558,14.1,17.028,84.958,1223.61,658.828,15.005,3144.657,2.258,1.26,0.014,5.464,99.619,39.627,0.157,219.228,4217.396,1398.11,1297.755,7768.136,8.031,3.273,1.583,16.182,136.777,51.552,18.216,296.378
1999,4,"ecomon_42",214,3116.621,665.034,2052.709,4751.062,7.18,2.118,3.1,13.369,107.872,51.188,34.075,287.592,2201.883,520.986,1144.504,3652.817,5.376,2.525,1.404,13.452,233.485,107.445,104.53,620.821,5318.503,924.118,3377.015,7788.419,12.556,4.311,4.504,23.501,341.357,158.241,138.605,908.413
1999,4,"ecomon_43",96,1936.048,522.813,1322.329,3505.309,6.64,1.609,4.066,11.396,94.134,49.914,31.002,266.922,1243.682,439.573,190.702,1953.455,4.183,1.363,0.943,7.663,193.005,107.887,25.413,560.041,3179.73,872.294,1676.73,5439.499,10.823,2.506,7.164,17.425,287.14,128.432,117.75,779.907
1999,4,"ecomon_44",47,1136.413,227.53,754.558,1512.619,8.088,1.869,4.921,12.416,158.523,62.694,63.744,330.393,193.818,212.785,0.419,947.026,1.053,1.294,0.002,6.039,29.531,51.262,0.02,243.742,1227.136,343.016,754.558,2142.467,8.581,1.942,4.921,13.661,172.346,70.24,63.744,344.879
1999,4,"ecomon_45",41,1242.413,395.893,515.429,2207.774,4.633,0.788,3.268,6.424,28.766,12.411,5.507,56.325,123.776,129.595,0.609,532.818,0.397,0.394,0.002,1.547,11.981,16.323,0.013,54.827,1302.791,485.678,515.429,2740.592,4.826,1.075,3.268,7.957,34.61,19.147,5.507,90.294
1999,4,"ecomon_46",27,1550.094,341.137,1175.319,2063.071,9.444,5.023,4.713,22.34,95.951,65.971,38.944,292.937,992.809,267.386,380.721,1319.717,5.895,2.655,1.855,11.841,231.984,165.489,40.243,627.262,2542.903,500.427,1568.076,3166.787,15.339,7.464,7.193,34.182,327.936,227.206,110.87,920.199
1999,4,"ecomon_47",135,2227.64,565.036,1231.308,4231.992,4.331,3.545,0.251,19.011,251.19,129.968,50.21,674.196,1121.777,747.189,10.197,2501.256,2.414,2.817,0.009,12.403,315.527,301.489,0.246,1196.987,3241.394,1198.546,1231.308,6483.958,6.512,6.043,0.442,30.493,536.332,351.661,50.578,1570.054
1999,4,"WSS",358,1709.779,908.793,12.908,5048.1,6.616,4.264,0.154,24.598,184.122,156.681,0.29,896.3,1111.667,755.952,0.419,4600.779,2.94,2.371,0.002,12.403,254.954,262.185,0.02,1196.987,2486.083,1622.925,12.908,9648.879,8.669,5.307,0.294,30.493,362.162,329.62,0.29,1683.045
1999,4,"EGOM",217,1646.773,872.717,30.1,3100.006,6.187,2.373,0.836,15.265,36.715,26.277,0.249,161.363,879.343,573.645,0.609,2519.619,3.103,2.155,0.002,10.273,95.738,67.389,0.013,403.213,2234.352,1432.442,30.1,5412.056,8.261,4.49,0.836,24.252,100.688,92.323,0.249,548.775
1999,4,"JB",98,2615.734,335.958,1926.231,3421.466,8.619,1.265,5.344,12.461,106.725,23.314,37.988,204.75,2179.122,641.232,817.549,3652.817,7.189,2.218,3.233,13.452,228.556,47.771,137.556,426.434,4794.857,713.215,3058.271,6415.74,15.807,2.684,9.946,22.717,335.281,70.24,175.544,631.184
1999,4,"Browns",669,1945.061,835.119,19.092,5209.607,35.262,35.278,0.272,149.45,838.442,607.572,6.129,2771.75,1473.709,1052.449,1.566,4828.052,23.669,26.925,0.034,124.661,1723.516,1585.915,0.774,6284.755,3271.179,1768.854,19.092,9613.456,56.561,59.75,0.5,267.049,2389.349,2044.228,6.129,9056.505
1999,4,"Halifax",2587,681.475,532.478,1.247,4399.272,65.75,52.774,0.608,300.592,462.483,415.81,3.868,3084.849,974.177,838.848,0.967,5552.333,149.787,158.725,0.001,608.49,1743.226,1470.711,0.024,6247.552,1443.645,947.674,1.247,8241.371,182.94,168.182,0.697,687.611,1826.337,1583.451,3.868,7141.441
1999,4,"GeorgesNEC",180,3840.601,742.395,1450.714,6815.906,2.998,1.629,0.204,7.572,290.65,136.936,85.764,659.06,3401.161,880.353,1344.597,5598.608,2.62,1.438,0.135,6.508,649.576,319.932,195.839,1459.459,7241.762,1295.793,3468.837,11331.469,5.618,2.946,0.34,14.08,940.226,456.182,281.604,2102.796
1999,4,"GMB150",36,1609.263,341.794,958.86,2063.071,15.653,8.253,5.246,30.674,184.322,119.624,42.268,440.35,1057.197,255.943,41.124,1443.373,9.725,4.089,0.272,16.773,450.255,256.647,2.847,908.549,2666.461,498.583,1144.978,3166.787,25.378,12.092,7.576,47.447,634.576,371.73,130.815,1348.899
1999,4,"BOF",44,805.337,272.126,61.521,1208.995,13.172,4.416,2.051,21.857,177.217,94.178,0.987,411.732,501.915,324.263,6.662,1067.032,7.331,4.561,0.09,15.25,241.233,169.549,0.891,555.759,1158.959,574.67,61.521,2276.027,18.337,7.931,2.051,32.846,347.176,203.605,0.987,709.074
